id_anuncio,descricao,descricao_len,descricao_encontrada,descricao_candidatos_avaliados,notas_heuristica,data_coleta
56964064,"Bluetooth, Garantia de Fábrica . Preço para venda à vista ou financiamento, consulte -nos em caso de troca. Reservamo-nos no direito de corrigir eventuais erros de digitação.",174,True,9,"<p> len=174 kws=['troca', 'garantia', 'financia', 'consulte', 'venda']; total_aprovados=1",2026-05-13T01:04:46.729562
57478309,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:04:51.224813
56885377,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:04:55.913045
57481480,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:04:59.636644
56511468,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:05:03.977509
56755985,"Veículos 100% periciados através de laudo cautelar, gerando transparência e segurança para o cliente. Financiamento com ou sem entrada. Aceitamos seminovo como parte de pagamento. Carta de consórcio contemplada. Fazemos troca com troco. Imagens meramente ilustrativas. Nos reservamos de corrigir possíveis erros de digitação sem aviso prévio. Consulte condições. | [2557269]",374,True,10,"<p> len=374 kws=['cautelar', 'troca', 'financia', 'aceita', 'cliente', 'consulte']; total_aprovados=1",2026-05-13T01:05:08.574784
56617751,"CHEVROLET ONIX 1.4 AUTOMÁTICO LTZ 2019 Hatch completo, econômico e muito procurado, ideal para quem busca conforto, tecnologia e baixo custo no dia a dia. Diferenciais que fazem a escolha certa: Motor 1.4 com bom desempenho e economia Câmbio automático confortável para uso urbano Versão LTZ com ótimo nível de equipamentos Multimídia com conectividade e direção elétrica Alta liquidez e manutenção acessível",408,True,10,"<p> len=408 kws=['manutenç', 'completo']; total_aprovados=1",2026-05-13T01:05:12.348028
56277742,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:05:16.514442
56566757,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:05:20.351809
57440753,"Veículos 100% periciados através de laudo cautelar, gerando transparência e segurança para o cliente. Financiamento com ou sem entrada. Aceitamos seminovo como parte de pagamento. Carta de consórcio contemplada. Fazemos troca com troco. Imagens meramente ilustrativas. Nos reservamos de corrigir possíveis erros de digitação sem aviso prévio. Consulte condições. | [2615475]",374,True,10,"<p> len=374 kws=['cautelar', 'troca', 'financia', 'aceita', 'cliente', 'consulte']; total_aprovados=1",2026-05-13T01:05:24.763301
56304212,"MyLink, Codive Chevrolet em Valinhos, Vinhedo e Campinas oferecendo o melhor para você na compra do seu seminovo multimarca ou Chevrolet 0km. Trabalhamos com financiamento em vários bancos buscando as melhores taxas e prazos para nossos clientes, e também aceitamos seu veículo na troca mediante avaliação. Seminovos com garantia de 03 meses, procedência, laudo de vistoria, revisados e com as melhores taxas. Venha tomar um café conosco, fazer um test drive e escolher seu próximo carro. NOS RESERVAMOS O DIREITO A POSSIVEIS ERROS DE DIGITAÇÃO E IMAGEM. #codive #grupohazul #gm #seminovos #revisados #estoque #multimarca",621,True,10,"<p> len=621 kws=['troca', 'garantia', 'financia', 'revisa', 'vistor', 'aceita', 'cliente', 'revisado', 'test drive']; total_aprovados=1",2026-05-13T01:05:27.927597
56890127,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,True,9,"<p> len=459 kws=['troca', 'garantia', 'financia', 'revisa', 'revisado', 'quilometragem']; total_aprovados=1",2026-05-13T01:05:32.524296
57362772,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:05:36.442875
57486047,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:05:41.350475
57478467,,0,False,7,"nenhum <p> passou (7 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:05:47.011552
56803937,"Veículos 100% periciados através de laudo cautelar, gerando transparência e segurança para o cliente. Financiamento com ou sem entrada. Aceitamos seminovo como parte de pagamento. Carta de consórcio contemplada. Fazemos troca com troco. Imagens meramente ilustrativas. Nos reservamos de corrigir possíveis erros de digitação sem aviso prévio. Consulte condições. | [2568774]",374,True,10,"<p> len=374 kws=['cautelar', 'troca', 'financia', 'aceita', 'cliente', 'consulte']; total_aprovados=1",2026-05-13T01:05:50.270997
56857259,"Ar condicionado digital, Banco do motorista com ajuste de altura, Encosto de cabeça traseiro, Porta-copos, Bluetooth, Câmera de Ré, Comando de Som no Volante, Botão Start/Stop, Android Auto, Apple CarPlay, Volante Multifuncional, Isofix, Baixa km, Garantia da Loja . Somos um grupo com 5 lojas na região de Campinas e Hortolândia, reunindo a força da Unimais Veículos e da Meta Veículos, oferecendo um amplo estoque com mais de 350 veículos, selecionados com critério, variedade e procedência. Nosso compromisso é proporcionar uma experiência de compra segura, transparente e eficiente, com atendimento profissional do primeiro contato até a entrega do veículo. Aqui você encontra: - Seminovos cuidadosamente selecionados - Atendimento humanizado e especializado - Condições facilitadas de negociação - Estrutura completa para atender suas necessidades A maioria dos 350 Veículos possuem opção de garantia estendida de até 1 ano*. Consulte condições com nossos consultores. O valor anunciado não inclui produtos ou serviços adicionais. Nos reservamos o direito de corrigir eventuais erros de digitação ou publicação. Entre em contato e conheça a estrutura do Grupo Unimais & Meta Veículos.",1189,True,10,"<p> len=1189 kws=['garantia', 'contato', 'consulte']; total_aprovados=1",2026-05-13T01:05:54.132238
57484789,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:05:57.751002
57478581,,0,False,7,"nenhum <p> passou (7 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:06:02.636913
57490169,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:06:06.597092
57161464,"Veículos 100% periciados através de laudo cautelar, gerando transparência e segurança para o cliente. Financiamento com ou sem entrada. Aceitamos seminovo como parte de pagamento. Carta de consórcio contemplada. Fazemos troca com troco. Imagens meramente ilustrativas. Nos reservamos de corrigir possíveis erros de digitação sem aviso prévio. Consulte condições. | [2604185]",374,True,10,"<p> len=374 kws=['cautelar', 'troca', 'financia', 'aceita', 'cliente', 'consulte']; total_aprovados=1",2026-05-13T01:06:09.772296
57361492,"O valor anunciado é referente ao Carro sem Troca Nossos carros são todos PERICIADOS, REVISADOS e possuem GARANTIA* Trabalhamos com todas as financeiras bancárias. Fazemos TROCA COM TROCO.* Parcelamos a ENTRADA no cartão de crédito. e facilitamos sua Entrada no Financiamento. Sujeito a erro de digitação* Consulte condições*",324,True,10,"<p> len=324 kws=['troca', 'garantia', 'financia', 'parcel', 'revisa', 'revisado', 'consulte']; total_aprovados=1",2026-05-13T01:06:13.478813
56827233,"Veículos 100% periciados através de laudo cautelar, gerando transparência e segurança para o cliente. Financiamento com ou sem entrada. Aceitamos seminovo como parte de pagamento. Carta de consórcio contemplada. Fazemos troca com troco. Imagens meramente ilustrativas. Nos reservamos de corrigir possíveis erros de digitação sem aviso prévio. Consulte condições. | [2526079]",374,True,10,"<p> len=374 kws=['cautelar', 'troca', 'financia', 'aceita', 'cliente', 'consulte']; total_aprovados=1",2026-05-13T01:06:17.503608
56642113,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:06:22.308777
56378920,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,True,9,"<p> len=459 kws=['troca', 'garantia', 'financia', 'revisa', 'revisado', 'quilometragem']; total_aprovados=1",2026-05-13T01:06:25.731051
56439483,,0,False,11,"nenhum <p> passou (11 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:06:29.217509
56897046,"VALOR ANUNCIADO VÁLIDO PARA COMPRA SEM TROCA. Todos os nossos carros são PERICIADOS, REVISADOS E COM GARANTIA DE 1 ANO. Trabalhamos com TODAS AS FINANCEIRAS BANCÁRIAS. Fazemos TROCA COM TROCO, PARCELAMOS A ENTRADA NO CARTÃO DE CRÉDITO e FACILITAMOS SUA APROVAÇÃO NO FINANCIAMENTO. Nossos veículos possuem HISTÓRICO DE REVISÕES COMPLETO e VISTORIA CAUTELAR APROVADA. PIONEIROS NA REGIÃO DO VALE, com + DE 27 ANOS DE TRADIÇÃO E CONFIANÇA NO MERCADO AUTOMOTIVO. consulte condições, sujeito a erros. Informações complementares: IPVA Pago, Licenciado",545,True,10,"<p> len=545 kws=['cautelar', 'troca', 'garantia', 'financia', 'parcel', 'revisa', 'vistor', 'revisado', 'completo', 'ipva', 'consulte']; total_aprovados=1",2026-05-13T01:06:33.654175
56767711,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,True,9,"<p> len=459 kws=['troca', 'garantia', 'financia', 'revisa', 'revisado', 'quilometragem']; total_aprovados=1",2026-05-13T01:06:38.228292
56767768,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,True,9,"<p> len=459 kws=['troca', 'garantia', 'financia', 'revisa', 'revisado', 'quilometragem']; total_aprovados=1",2026-05-13T01:06:41.168963
56819211,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:06:45.039780
57487275,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:06:49.405220
56856713,Facilidades que cabem no seu bolso: Estudamos trocas com carros e motocicletas Financiamento com as menores taxas do mercado Entrada parcelada no cartão de crédito em até 18 parcelas Aceitamos cartas de crédito de consórcio ________________________________________ Atendimento personalizado: Segunda a Sexta - 08:30h às 18:00h Sábado - 08:30h às 12:00h Domingo - Fechado MGM Seminovos Av Plinio de Castro Prado nº 226 - Jardim Palma Travassos Ribeirão Preto - SP Fone (16) 3624-2553 Whatsapp (16) 99197-6201 ________________________________________ #mgmseminovos #ribeiraopreto #carros #carrosrp #carrosribeiraopreto #carroseminovos #novos #concessionaria #revendacarros #revendaveiculos #vempramgmseminovos #financiamentodecarros,730,True,9,"<p> len=730 kws=['troca', 'financia', 'parcel', 'aceita', 'concessio', 'venda']; total_aprovados=1",2026-05-13T01:06:53.918190
56566720,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:06:57.711771
57494959,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:07:02.660922
56660557,"Onix LTZ 1.4 automatico, extremamente conservado!! Pegamos seu usado na troca. (19) 9 9411-3087 Caio (19) 9 8265-8287 Vinicius (19) 9 8157-7082 Irineu Informações complementares: Licenciado",189,True,9,"<p> len=189 kws=['troca', 'conservad']; total_aprovados=1",2026-05-13T01:07:06.175850
56889070,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:07:10.572686
57485437,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:07:15.452808
56734697,"Hatch econômico e muito prático, ideal para quem busca baixo custo de uso e facilidade no dia a dia. Direção leve, manutenção acessível e ótima dirigibilidade urbana fazem deste modelo uma excelente escolha para trabalho, estudo ou rotina, unindo conforto, eficiência e confiabilidade. Valor para pagamento à vista ou financiado. A Neri Veículos tem mais de trinta anos de tradição e oferece noventa dias de garantia de motor e câmbio. Financiamos em até 60x e parcelamos no cartão em até 24x. Texto sujeito a erros de digitação.",529,True,10,"<p> len=529 kws=['garantia', 'financia', 'parcel', 'manutenç', 'financiamos']; total_aprovados=1",2026-05-13T01:07:18.795068
56892606,"Aceito troca por outro veículo . Reservamo-nos o direito de qualquer erro de digitação. Nos reservamos o direito de alterar, a qualquer momento, sem prévio aviso, os preços deste anúncio, conforme acertos de valores a serem feitos no ato da confirmação da compra, assim como as datas de validade. Para veículos NOVOS, consulte preço para inclusão da pintura cor metálica ou pintura cor especial. FOTOS MERAMENTE ILUSTRATIVAS, CONSULTE OPCIONAIS E ACESSÓRIOS QUE CONTÉM NO VEÍCULO NOVOS.",486,True,10,"<p> len=486 kws=['troca', 'consulte']; total_aprovados=1",2026-05-13T01:07:23.081412
56518309,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:07:26.267035
56618798,,0,False,11,"nenhum <p> passou (11 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:07:29.825699
57480605,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:07:34.415025
56435829,,0,False,11,"nenhum <p> passou (11 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:07:37.453507
55572587,"Na DBlack Motors você encontra veículos com total procedência e qualidade, laudos aprovados, carros preparados, documentação em dia, garatantia de fábrica para veículos zeros e garantia motor e câmbio para todo estoque, contamos com as maiores financeiras do mercado para facilitar sua compra, também possibilitamos entrada em até 12x no cartão de crédito. Entre em contato e venha conquistar o veículo do seu sonho! Nos resguardamos ao direito de possíveis erros de digitação.",477,True,10,"<p> len=477 kws=['garantia', 'contato']; total_aprovados=1",2026-05-13T01:07:41.274243
56858085,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:07:46.615232
57181589,"Banco do motorista com ajuste de altura, Encosto de cabeça traseiro, Porta-copos, Bluetooth, Garantia da Loja . Somos um grupo com 5 lojas na região de Campinas e Hortolândia, reunindo a força da Unimais Veículos e da Meta Veículos, oferecendo um amplo estoque com mais de 350 veículos, selecionados com critério, variedade e procedência. Nosso compromisso é proporcionar uma experiência de compra segura, transparente e eficiente, com atendimento profissional do primeiro contato até a entrega do veículo. Aqui você encontra: - Seminovos cuidadosamente selecionados - Atendimento humanizado e especializado - Condições facilitadas de negociação - Estrutura completa para atender suas necessidades A maioria dos 350 Veículos possuem opção de garantia estendida de até 1 ano*. Consulte condições com nossos consultores. O valor anunciado não inclui produtos ou serviços adicionais. Nos reservamos o direito de corrigir eventuais erros de digitação ou publicação. Entre em contato e conheça a estrutura do Grupo Unimais & Meta Veículos.",1034,True,10,"<p> len=1034 kws=['garantia', 'contato', 'consulte']; total_aprovados=1",2026-05-13T01:24:41.429135
57494625,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:24:45.479269
56557173,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:24:49.966423
56818491,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:24:53.741301
57503797,,0,False,7,"nenhum <p> passou (7 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:24:58.832204
56551448,"Banco do motorista com ajuste de altura, Porta-copos, Bluetooth, Comando de Som no Volante, Botão Start/Stop, Apple CarPlay, Controle de Estabilidade, Para choques Pintados Cor do Veículo, MyLink, Piloto Automático, Chave Reserva, Chave Canivete, PARANÁ VEÍCULOS, SEMINOVOS COM QUALIDADE E PROCEDÊNCIA COMPROVADAS. ATENDIMENTO ÚNICO E EXCLUSIVO! FINANCIAMENTO EM ATÉ 60X (CRÉDITO SUJEITO À APROVAÇÃO PELA FINANCEIRA), ATENÇÃO!!! OFERTA PROMOCIONAL VÁLIDA PARA PAGAMENTO À VISTA OU FINANCIADO. EM CASO DE TROCA CONSULTE NOSSA EQUIPE DE VENDAS!",542,True,11,"<p> len=542 kws=['troca', 'único', 'financia', 'oferta', 'consulte', 'venda', 'vendas']; total_aprovados=1",2026-05-13T01:25:03.613332
57493372,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:25:08.671898
57279391,". Veja até 10 fotos exclusivas de cada veículo da nossa loja no site www.alpini.com.br, temos consultores exclusivos para atendimento via web e ficha de financiamento on-line. Entre em contato pelo (19) 3755-7000 ou pelo WhatsApp (19) 99348-0617.",246,True,11,"<p> len=246 kws=['financia', 'contato']; total_aprovados=1",2026-05-13T01:25:12.844971
57490609,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:25:17.775952
57480059,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:25:22.433213
57181935,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:25:27.384017
56032703,,0,False,7,"nenhum <p> passou (7 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:25:34.026260
56820144,,0,False,11,"nenhum <p> passou (11 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:25:38.442566
56509820,"VOLKSWAGEN POLO 1.6 - 2007 ? Clássico da Volkswagen, o Polo é reconhecido pelo conforto, estabilidade e excelente desempenho. Ótima opção para quem busca um carro confiável e econômico para o dia a dia. - Ano: 2007 - Motor: 1.6 - Câmbio: Manual - Combustível: Flex - Direção hidráulica - Ar-condicionado - Vidros e travas elétricas - Rádio original com MP3 - Rodas de liga leve aro 15 - Desembaçador traseiro Veículo bem conservado, com excelente custo-benefício, ideal tanto para uso urbano quanto para estrada. Venha conferir, negociamos o seu usado na troca. O melhor negócio você só encontra aqui! Trabalhamos com todas as financeiras do mercado. Aceitamos todos os cartões de crédito.",689,True,10,"<p> len=689 kws=['troca', 'aceita', 'conservad']; total_aprovados=1",2026-05-13T01:25:42.756059
56903234,"CAUTELAR 100% APROVADO!!! REVISÃO EM DIA!!! VEICULO BLINDADO!!!! -Todos os veículos anunciados foram realizados perícia cautelar - Veículos com prévia manutenção - Realizamos financiamentos até 100% do valor do veículo - Apenas veículos com qualidade e procedência - Valores anunciados apenas para pagamento à vista ou financiado, troca consultar condições. | [2590033]",369,True,9,"<p> len=369 kws=['cautelar', 'troca', 'financia', 'manutenç']; total_aprovados=1",2026-05-13T01:25:47.551448
57491576,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:25:50.507196
57494034,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:25:55.332461
56840238,"VOLKSWAGEN POLO COMFORTLINE 170 TSI AUTOMÁTICO - ANO 2023/2023 - PRETO Disponível na Juninho Automóveis o VW Polo Comfortline 2023, o hatch que é referência em tecnologia, segurança e performance. Na elegante cor preta, este modelo é equipado com o moderno motor 170 TSI (Turbo), que entrega torque imediato e um consumo de combustível surpreendente, sendo a escolha ideal para quem busca um carro ágil, seguro e com design contemporâneo. Destaques e Equipamentos da Versão Comfortline: Motor 170 TSI: Turbo com injeção direta, proporcionando excelente desempenho e eficiência energética. Câmbio Automático: Transmissão precisa que garante máximo conforto no trânsito urbano. Segurança 5 Estrelas: Equipado com faróis em LED, controles de tração e estabilidade, e 4 airbags. Tecnologia: Central multimídia VW Play com espelhamento sem fio, volante multifuncional e painel digital. Conforto: Chave presencial (Keyless) com partida por botão, ar-condicionado Climatic e sensor de estacionamento. Visual: Acabamento externo imponente na cor preta com rodas de liga leve exclusivas. Vantagens de comprar na Juninho Automóveis: Veículo rigorosamente periciado com laudo cautelar aprovado e procedência garantida. Somos referência em Araraquara e região. Aproveite que os proprietários ficaram malucos e baixaram os preços da planilha em abril para batermos o recorde de vendas! Oferecemos a melhor avaliação do seu usado na troca e aprovação de crédito imediata.",1457,True,11,"<p> len=1457 kws=['cautelar', 'troca', 'venda', 'vendas']; total_aprovados=1",2026-05-13T01:25:58.867764
56504914,"Entrada de 3 Mil + Valor Financiado Descrito no Anúncio, Aceitamos FGTS como entrada, Aprovamos Seu Crédito Sem Entrada ou Pequena Entrada e Parcelinhas Que Cabem no Seu Bolso. * Entrega do Veículo em Até 24 Horas Após Finalização da Compra*, Com Assinatura do Contrato em Domicílio. Mega Avaliação no Seu Usado!! *sujeito a Análise de Crédito Consulte Condições. *Nos reservamos para possíveis erros de digitação * Sujeito alteração de valor.",443,True,11,"<p> len=443 kws=['financia', 'parcel', 'aceita', 'consulte']; total_aprovados=1",2026-05-13T01:26:02.361700
56720748,OPORTUNIDADE ABAIXO DA TABELA FIPE O Volkswagen Polo Comfortline une a sofisticação de um design moderno com a eficiência tecnológica que você busca. Único dono (Propriedade da Turbi) Laudo Cautelar 100% aprovado e anexo no anúncio Entrada Facilitada Financiamento na loja sem custo de assessoria Preço promocional para venda rápida e oportunidade única de estoque.,365,True,12,"<p> len=365 kws=['cautelar', 'dono', 'único', 'financia', 'fipe', 'abaixo', 'venda']; total_aprovados=1",2026-05-13T01:26:06.050927
56783763,OPORTUNIDADE ABAIXO DA TABELA FIPE O Volkswagen Polo Comfortline une a sofisticação de um design moderno com a eficiência tecnológica que você busca. Único dono (Propriedade da Turbi) Laudo Cautelar 100% aprovado e anexo no anúncio Entrada Facilitada Financiamento na loja sem custo de assessoria Preço promocional para venda rápida e oportunidade única de estoque.,365,True,12,"<p> len=365 kws=['cautelar', 'dono', 'único', 'financia', 'fipe', 'abaixo', 'venda']; total_aprovados=1",2026-05-13T01:26:11.253771
56894179,"{JEEP SINAL TANCREDO Av. Tancredo Neves, n°1.401 Tel.: 11-5067-2999*SEMINOVOS COM GARANTIA DE 3 MESES: MOTOR E CÂMBIO.Traga seu usado para uma avaliação. Consulte nossos planos de financiamento, com as melhores taxas do mercado. Reservamos o direito de corrigir eventuais erros de digitação.",291,True,9,"<p> len=291 kws=['garantia', 'financia', 'consulte']; total_aprovados=1",2026-05-13T01:26:14.418719
57494536,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:26:18.730301
56783950,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:26:23.276826
